,Unnamed: 0,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
158,158,Norte,RO,,11,,,,2020-02-25,9,1777225.0,0,0,0,0,,,
159,159,Norte,RO,,11,,,,2020-02-26,9,1777225.0,0,0,0,0,,,
160,160,Norte,RO,,11,,,,2020-02-27,9,1777225.0,0,0,0,0,,,
161,161,Norte,RO,,11,,,,2020-02-28,9,1777225.0,0,0,0,0,,,
162,162,Norte,RO,,11,,,,2020-02-29,9,1777225.0,0,0,0,0,,,
163,163,Norte,RO,,11,,,,2020-03-01,10,1777225.0,0,0,0,0,,,
164,164,Norte,RO,,11,,,,2020-03-02,10,1777225.0,0,0,0,0,,,
165,165,Norte,RO,,11,,,,2020-03-03,10,1777225.0,0,0,0,0,,,
166,166,Norte,RO,,11,,,,2020-03-04,10,1777225.0,0,0,0,0,,,
167,167,Norte,RO,,11,,,,2020-03-05,10,1777225.0,0,0,0,0,,,
168,168,Norte,RO,,11,,,,2020-03-06,10,1777225.0,0,0,0,0,,,
169,169,Norte,RO,,11,,,,2020-03-07,10,1777225.0,0,0,0,0,,,
170,170,Norte,RO,,11,,,,2020-03-08,11,1777225.0,0,0,0,0,,,
171,171,Norte,RO,,11,,,,2020-03-09,11,1777225.0,0,0,0,0,,,
172,172,Norte,RO,,11,,,,2020-03-10,11,1777225.0,0,0,0,0,,,
173,173,Norte,RO,,11,,,,2020-03-11,11,1777225.0,0,0,0,0,,,
174,174,Norte,RO,,11,,,,2020-03-12,11,1777225.0,0,0,0,0,,,
175,175,Norte,RO,,11,,,,2020-03-13,11,1777225.0,0,0,0,0,,,
176,176,Norte,RO,,11,,,,2020-03-14,11,1777225.0,0,0,0,0,,,
177,177,Norte,RO,,11,,,,2020-03-15,12,1777225.0,0,0,0,0,,,
178,178,Norte,RO,,11,,,,2020-03-16,12,1777225.0,0,0,0,0,,,
179,179,Norte,RO,,11,,,,2020-03-17,12,1777225.0,0,0,0,0,,,
180,180,Norte,RO,,11,,,,2020-03-18,12,1777225.0,0,0,0,0,,,
181,181,Norte,RO,,11,,,,2020-03-19,12,1777225.0,0,0,0,0,,,
182,182,Norte,RO,,11,,,,2020-03-20,12,1777225.0,1,1,0,0,,,
183,183,Norte,RO,,11,,,,2020-03-21,12,1777225.0,1,0,0,0,,,
184,184,Norte,RO,,11,,,,2020-03-22,13,1777225.0,3,2,0,0,,,
185,185,Norte,RO,,11,,,,2020-03-23,13,1777225.0,3,0,0,0,,,
186,186,Norte,RO,,11,,,,2020-03-24,13,1777225.0,3,0,0,0,,,
187,187,Norte,RO,,11,,,,2020-03-25,13,1777225.0,5,2,0,0,,,
188,188,Norte,RO,,11,,,,2020-03-26,13,1777225.0,5,0,0,0,,,
189,189,Norte,RO,,11,,,,2020-03-27,13,1777225.0,6,1,0,0,,,
190,190,Norte,RO,,11,,,,2020-03-28,13,1777225.0,6,0,0,0,,,
191,191,Norte,RO,,11,,,,2020-03-29,14,1777225.0,6,0,0,0,,,
192,192,Norte,RO,,11,,,,2020-03-30,14,1777225.0,6,0,0,0,,,
193,193,Norte,RO,,11,,,,2020-03-31,14,1777225.0,8,2,1,1,,,
194,194,Norte,RO,,11,,,,2020-04-01,14,1777225.0,9,1,1,0,,,
195,195,Norte,RO,,11,,,,2020-04-02,14,1777225.0,10,1,1,0,,,
196,196,Norte,RO,,11,,,,2020-04-03,14,1777225.0,10,0,1,0,,,
197,197,Norte,RO,,11,,,,2020-04-04,14,1777225.0,11,1,1,0,,,
198,198,Norte,RO,,11,,,,2020-04-05,15,1777225.0,12,1,1,0,,,
199,199,Norte,RO,,11,,,,2020-04-06,15,1777225.0,14,2,1,0,,,
200,200,Norte,RO,,11,,,,2020-04-07,15,1777225.0,18,4,1,0,,,
201,201,Norte,RO,,11,,,,2020-04-08,15,1777225.0,18,0,1,0,,,
202,202,Norte,RO,,11,,,,2020-04-09,15,1777225.0,28,10,2,1,,,
203,203,Norte,RO,,11,,,,2020-04-10,15,1777225.0,32,4,2,0,,,
204,204,Norte,RO,,11,,,,2020-04-11,15,1777225.0,33,1,2,0,,,
205,205,Norte,RO,,11,,,,2020-04-12,16,1777225.0,35,2,2,0,,,
206,206,Norte,RO,,11,,,,2020-04-13,16,1777225.0,42,7,2,0,,,
207,207,Norte,RO,,11,,,,2020-04-14,16,1777225.0,64,22,2,0,,,
208,208,Norte,RO,,11,,,,2020-04-15,16,1777225.0,69,5,2,0,,,
209,209,Norte,RO,,11,,,,2020-04-16,16,1777225.0,76,7,3,1,,,
210,210,Norte,RO,,11,,,,2020-04-17,16,1777225.0,92,16,3,0,,,
211,211,Norte,RO,,11,,,,2020-04-18,16,1777225.0,110,18,3,0,,,
212,212,Norte,RO,,11,,,,2020-04-19,17,1777225.0,128,18,4,1,,,
213,213,Norte,RO,,11,,,,2020-04-20,17,1777225.0,160,32,4,0,,,
214,214,Norte,RO,,11,,,,2020-04-21,17,1777225.0,199,39,4,0,,,
215,215,Norte,RO,,11,,,,2020-04-22,17,1777225.0,223,24,5,1,,,
216,216,Norte,RO,,11,,,,2020-04-23,17,1777225.0,250,27,5,0,,,
217,217,Norte,RO,,11,,,,2020-04-24,17,1777225.0,290,40,5,0,,,
218,218,Norte,RO,,11,,,,2020-04-25,17,1777225.0,328,38,7,2,,,
219,219,Norte,RO,,11,,,,2020-04-26,18,1777225.0,364,36,10,3,,,
220,220,Norte,RO,,11,,,,2020-04-27,18,1777225.0,393,29,10,0,,,
221,221,Norte,RO,,11,,,,2020-04-28,18,1777225.0,413,20,11,1,,,
222,222,Norte,RO,,11,,,,2020-04-29,18,1777225.0,433,20,15,4,,,
223,223,Norte,RO,,11,,,,2020-04-30,18,1777225.0,502,69,16,1,,,
224,224,Norte,RO,,11,,,,2020-05-01,18,1777225.0,585,83,18,2,,,
225,225,Norte,RO,,11,,,,2020-05-02,18,1777225.0,653,68,23,5,,,
226,226,Norte,RO,,11,,,,2020-05-03,19,1777225.0,705,52,24,1,,,
227,227,Norte,RO,,11,,,,2020-05-04,19,1777225.0,756,51,25,1,,,
228,228,Norte,RO,,11,,,,2020-05-05,19,1777225.0,861,105,29,4,,,
229,229,Norte,RO,,11,,,,2020-05-06,19,1777225.0,943,82,33,4,,,
230,230,Norte,RO,,11,,,,2020-05-07,19,1777225.0,1098,155,37,4,,,
231,231,Norte,RO,,11,,,,2020-05-08,19,1777225.0,1222,124,39,2,,,
232,232,Norte,RO,,11,,,,2020-05-09,19,1777225.0,1263,41,41,2,,,
233,233,Norte,RO,,11,,,,2020-05-10,20,1777225.0,1302,39,43,2,,,
234,234,Norte,RO,,11,,,,2020-05-11,20,1777225.0,1396,94,47,4,,,
235,235,Norte,RO,,11,,,,2020-05-12,20,1777225.0,1460,64,50,3,,,
236,236,Norte,RO,,11,,,,2020-05-13,20,1777225.0,1612,152,50,0,,,
237,237,Norte,RO,,11,,,,2020-05-14,20,1777225.0,1686,74,56,6,,,
238,238,Norte,RO,,11,,,,2020-05-15,20,1777225.0,1789,103,62,6,,,
239,239,Norte,RO,,11,,,,2020-05-16,20,1777225.0,1919,130,69,7,,,
240,240,Norte,RO,,11,,,,2020-05-17,21,1777225.0,1963,44,74,5,,,
241,241,Norte,RO,,11,,,,2020-05-18,21,1777225.0,2043,80,77,3,,,
242,242,Norte,RO,,11,,,,2020-05-19,21,1777225.0,2257,214,87,10,,,
243,243,Norte,RO,,11,,,,2020-05-20,21,1777225.0,2499,242,90,3,,,
244,244,Norte,RO,,11,,,,2020-05-21,21,1777225.0,2659,160,101,11,,,
245,245,Norte,RO,,11,,,,2020-05-22,21,1777225.0,2774,115,106,5,,,
246,246,Norte,RO,,11,,,,2020-05-23,21,1777225.0,3109,335,115,9,,,
247,247,Norte,RO,,11,,,,2020-05-24,22,1777225.0,3201,92,121,6,,,
248,248,Norte,RO,,11,,,,2020-05-25,22,1777225.0,3268,67,121,0,,,
249,249,Norte,RO,,11,,,,2020-05-26,22,1777225.0,3493,225,133,12,,,
250,250,Norte,RO,,11,,,,2020-05-27,22,1777225.0,3862,369,137,4,,,
251,251,Norte,RO,,11,,,,2020-05-28,22,1777225.0,4252,390,142,5,,,
252,252,Norte,RO,,11,,,,2020-05-29,22,1777225.0,4502,250,145,3,,,
253,253,Norte,RO,,11,,,,2020-05-30,22,1777225.0,4743,241,151,6,,,
254,254,Norte,RO,,11,,,,2020-05-31,23,1777225.0,4942,199,156,5,,,
255,255,Norte,RO,,11,,,,2020-06-01,23,1777225.0,5172,230,159,3,,,
256,256,Norte,RO,,11,,,,2020-06-02,23,1777225.0,5477,305,172,13,,,
257,257,Norte,RO,,11,,,,2020-06-03,23,1777225.0,5713,236,180,8,,,
258,258,Norte,RO,,11,,,,2020-06-04,23,1777225.0,6459,746,194,14,,,
259,259,Norte,RO,,11,,,,2020-06-05,23,1777225.0,6862,403,213,19,,,
260,260,Norte,RO,,11,,,,2020-06-06,23,1777225.0,7700,838,228,15,,,
261,261,Norte,RO,,11,,,,2020-06-07,24,1777225.0,8110,410,235,7,,,
262,262,Norte,RO,,11,,,,2020-06-08,24,1777225.0,8626,516,245,10,,,
263,263,Norte,RO,,11,,,,2020-06-09,24,1777225.0,9220,594,255,10,,,
264,264,Norte,RO,,11,,,,2020-06-10,24,1777225.0,9850,630,267,12,,,
265,265,Norte,RO,,11,,,,2020-06-11,24,1777225.0,10547,697,293,26,,,
266,266,Norte,RO,,11,,,,2020-06-12,24,1777225.0,11224,677,296,3,,,
267,267,Norte,RO,,11,,,,2020-06-13,24,1777225.0,11710,486,309,13,,,
268,268,Norte,RO,,11,,,,2020-06-14,25,1777225.0,11865,155,324,15,,,
269,269,Norte,RO,,11,,,,2020-06-15,25,1777225.0,12180,315,332,8,,,
270,270,Norte,RO,,11,,,,2020-06-16,25,1777225.0,13010,830,346,14,,,
271,271,Norte,RO,,11,,,,2020-06-17,25,1777225.0,13567,557,360,14,,,
272,272,Norte,RO,,11,,,,2020-06-18,25,1777225.0,13804,237,374,14,,,
273,273,Norte,RO,,11,,,,2020-06-19,25,1777225.0,14353,549,391,17,,,
274,274,Norte,RO,,11,,,,2020-06-20,25,1777225.0,14952,599,409,18,,,
275,275,Norte,RO,,11,,,,2020-06-21,26,1777225.0,15181,229,417,8,,,
276,276,Norte,RO,,11,,,,2020-06-22,26,1777225.0,15827,646,431,14,,,
277,277,Norte,RO,,11,,,,2020-06-23,26,1777225.0,16498,671,444,13,,,
278,278,Norte,RO,,11,,,,2020-06-24,26,1777225.0,17424,926,455,11,,,
279,279,Norte,RO,,11,,,,2020-06-25,26,1777225.0,18173,749,467,12,,,
280,280,Norte,RO,,11,,,,2020-06-26,26,1777225.0,19271,1098,476,9,,,
281,281,Norte,RO,,11,,,,2020-06-27,26,1777225.0,19271,0,476,0,,,
282,282,Norte,RO,,11,,,,2020-06-28,27,1777225.0,19820,549,486,10,,,
283,283,Norte,RO,,11,,,,2020-06-29,27,1777225.0,20406,586,500,14,,,
284,284,Norte,RO,,11,,,,2020-06-30,27,1777225.0,21251,845,518,18,,,
285,285,Norte,RO,,11,,,,2020-07-01,27,1777225.0,21462,211,520,2,,,
286,286,Norte,RO,,11,,,,2020-07-02,27,1777225.0,21970,508,530,10,,,
287,287,Norte,RO,,11,,,,2020-07-03,27,1777225.0,22241,271,533,3,,,
288,288,Norte,RO,,11,,,,2020-07-04,27,1777225.0,22957,716,548,15,,,
289,289,Norte,RO,,11,,,,2020-07-05,28,1777225.0,23479,522,555,7,,,
290,290,Norte,RO,,11,,,,2020-07-06,28,1777225.0,23921,442,558,3,,,
291,291,Norte,RO,,11,,,,2020-07-07,28,1777225.0,24564,643,577,19,,,
292,292,Norte,RO,,11,,,,2020-07-08,28,1777225.0,25067,503,585,8,,,
293,293,Norte,RO,,11,,,,2020-07-09,28,1777225.0,25402,335,589,4,,,
294,294,Norte,RO,,11,,,,2020-07-10,28,1777225.0,26000,598,605,16,,,
295,295,Norte,RO,,11,,,,2020-07-11,28,1777225.0,26496,496,617,12,,,
296,296,Norte,RO,,11,,,,2020-07-12,29,1777225.0,26728,232,628,11,,,
297,297,Norte,RO,,11,,,,2020-07-13,29,1777225.0,27050,322,647,19,,,
298,298,Norte,RO,,11,,,,2020-07-14,29,1777225.0,27528,478,663,16,,,
299,299,Norte,RO,,11,,,,2020-07-15,29,1777225.0,27917,389,668,5,,,
300,300,Norte,RO,,11,,,,2020-07-16,29,1777225.0,28654,737,677,9,,,
301,301,Norte,RO,,11,,,,2020-07-17,29,1777225.0,29117,463,686,9,,,
302,302,Norte,RO,,11,,,,2020-07-18,29,1777225.0,29117,0,686,0,,,
303,303,Norte,RO,,11,,,,2020-07-19,30,1777225.0,29117,0,686,0,,,
304,304,Norte,RO,,11,,,,2020-07-20,30,1777225.0,29801,684,710,24,,,
305,305,Norte,RO,,11,,,,2020-07-21,30,1777225.0,30642,841,727,17,,,
306,306,Norte,RO,,11,,,,2020-07-22,30,1777225.0,32935,2293,758,31,,,
307,307,Norte,RO,,11,,,,2020-07-23,30,1777225.0,34080,1145,784,26,,,
308,308,Norte,RO,,11,,,,2020-07-24,30,1777225.0,34873,793,801,17,,,
309,309,Norte,RO,,11,,,,2020-07-25,30,1777225.0,35573,700,810,9,,,
310,310,Norte,RO,,11,,,,2020-07-26,31,1777225.0,35810,237,814,4,,,
311,311,Norte,RO,,11,,,,2020-07-27,31,1777225.0,36148,338,830,16,,,
312,312,Norte,RO,,11,,,,2020-07-28,31,1777225.0,36849,701,840,10,,,
313,313,Norte,RO,,11,,,,2020-07-29,31,1777225.0,37634,785,855,15,,,
314,314,Norte,RO,,11,,,,2020-07-30,31,1777225.0,38407,773,864,9,,,
315,315,Norte,RO,,11,,,,2020-07-31,31,1777225.0,38992,585,872,8,,,
316,316,Norte,AC,,12,,,,2020-02-25,9,881935.0,0,0,0,0,,,
317,317,Norte,AC,,12,,,,2020-02-26,9,881935.0,0,0,0,0,,,
318,318,Norte,AC,,12,,,,2020-02-27,9,881935.0,0,0,0,0,,,
319,319,Norte,AC,,12,,,,2020-02-28,9,881935.0,0,0,0,0,,,
320,320,Norte,AC,,12,,,,2020-02-29,9,881935.0,0,0,0,0,,,
321,321,Norte,AC,,12,,,,2020-03-01,10,881935.0,0,0,0,0,,,
322,322,Norte,AC,,12,,,,2020-03-02,10,881935.0,0,0,0,0,,,
323,323,Norte,AC,,12,,,,2020-03-03,10,881935.0,0,0,0,0,,,
324,324,Norte,AC,,12,,,,2020-03-04,10,881935.0,0,0,0,0,,,
325,325,Norte,AC,,12,,,,2020-03-05,10,881935.0,0,0,0,0,,,
326,326,Norte,AC,,12,,,,2020-03-06,10,881935.0,0,0,0,0,,,
327,327,Norte,AC,,12,,,,2020-03-07,10,881935.0,0,0,0,0,,,
328,328,Norte,AC,,12,,,,2020-03-08,11,881935.0,0,0,0,0,,,
329,329,Norte,AC,,12,,,,2020-03-09,11,881935.0,0,0,0,0,,,
330,330,Norte,AC,,12,,,,2020-03-10,11,881935.0,0,0,0,0,,,
331,331,Norte,AC,,12,,,,2020-03-11,11,881935.0,0,0,0,0,,,
332,332,Norte,AC,,12,,,,2020-03-12,11,881935.0,0,0,0,0,,,
333,333,Norte,AC,,12,,,,2020-03-13,11,881935.0,0,0,0,0,,,
334,334,Norte,AC,,12,,,,2020-03-14,11,881935.0,0,0,0,0,,,
335,335,Norte,AC,,12,,,,2020-03-15,12,881935.0,0,0,0,0,,,
336,336,Norte,AC,,12,,,,2020-03-16,12,881935.0,0,0,0,0,,,
337,337,Norte,AC,,12,,,,2020-03-17,12,881935.0,0,0,0,0,,,
338,338,Norte,AC,,12,,,,2020-03-18,12,881935.0,0,0,0,0,,,
339,339,Norte,AC,,12,,,,2020-03-19,12,881935.0,3,3,0,0,,,
340,340,Norte,AC,,12,,,,2020-03-20,12,881935.0,7,4,0,0,,,
341,341,Norte,AC,,12,,,,2020-03-21,12,881935.0,9,2,0,0,,,
342,342,Norte,AC,,12,,,,2020-03-22,13,881935.0,11,2,0,0,,,
343,343,Norte,AC,,12,,,,2020-03-23,13,881935.0,11,0,0,0,,,
344,344,Norte,AC,,12,,,,2020-03-24,13,881935.0,17,6,0,0,,,
345,345,Norte,AC,,12,,,,2020-03-25,13,881935.0,23,6,0,0,,,
346,346,Norte,AC,,12,,,,2020-03-26,13,881935.0,24,1,0,0,,,
347,347,Norte,AC,,12,,,,2020-03-27,13,881935.0,25,1,0,0,,,
348,348,Norte,AC,,12,,,,2020-03-28,13,881935.0,25,0,0,0,,,
349,349,Norte,AC,,12,,,,2020-03-29,14,881935.0,34,9,0,0,,,
350,350,Norte,AC,,12,,,,2020-03-30,14,881935.0,42,8,0,0,,,
351,351,Norte,AC,,12,,,,2020-03-31,14,881935.0,42,0,0,0,,,
352,352,Norte,AC,,12,,,,2020-04-01,14,881935.0,43,1,0,0,,,
353,353,Norte,AC,,12,,,,2020-04-02,14,881935.0,43,0,0,0,,,
354,354,Norte,AC,,12,,,,2020-04-03,14,881935.0,46,3,0,0,,,
355,355,Norte,AC,,12,,,,2020-04-04,14,881935.0,46,0,0,0,,,
356,356,Norte,AC,,12,,,,2020-04-05,15,881935.0,48,2,0,0,,,
357,357,Norte,AC,,12,,,,2020-04-06,15,881935.0,50,2,0,0,,,
358,358,Norte,AC,,12,,,,2020-04-07,15,881935.0,50,0,1,1,,,
359,359,Norte,AC,,12,,,,2020-04-08,15,881935.0,54,4,2,1,,,
360,360,Norte,AC,,12,,,,2020-04-09,15,881935.0,62,8,2,0,,,
361,361,Norte,AC,,12,,,,2020-04-10,15,881935.0,70,8,2,0,,,
362,362,Norte,AC,,12,,,,2020-04-11,15,881935.0,72,2,2,0,,,
363,363,Norte,AC,,12,,,,2020-04-12,16,881935.0,77,5,2,0,,,
364,364,Norte,AC,,12,,,,2020-04-13,16,881935.0,90,13,3,1,,,
365,365,Norte,AC,,12,,,,2020-04-14,16,881935.0,99,9,3,0,,,
366,366,Norte,AC,,12,,,,2020-04-15,16,881935.0,101,2,3,0,,,
367,367,Norte,AC,,12,,,,2020-04-16,16,881935.0,110,9,5,2,,,
368,368,Norte,AC,,12,,,,2020-04-17,16,881935.0,135,25,5,0,,,
369,369,Norte,AC,,12,,,,2020-04-18,16,881935.0,142,7,5,0,,,
370,370,Norte,AC,,12,,,,2020-04-19,17,881935.0,163,21,6,1,,,
371,371,Norte,AC,,12,,,,2020-04-20,17,881935.0,176,13,8,2,,,
372,372,Norte,AC,,12,,,,2020-04-21,17,881935.0,195,19,8,0,,,
373,373,Norte,AC,,12,,,,2020-04-22,17,881935.0,214,19,8,0,,,
374,374,Norte,AC,,12,,,,2020-04-23,17,881935.0,227,13,10,2,,,
375,375,Norte,AC,,12,,,,2020-04-24,17,881935.0,234,7,11,1,,,
376,376,Norte,AC,,12,,,,2020-04-25,17,881935.0,258,24,11,0,,,
377,377,Norte,AC,,12,,,,2020-04-26,18,881935.0,279,21,11,0,,,
378,378,Norte,AC,,12,,,,2020-04-27,18,881935.0,279,0,14,3,,,
379,379,Norte,AC,,12,,,,2020-04-28,18,881935.0,311,32,16,2,,,
380,380,Norte,AC,,12,,,,2020-04-29,18,881935.0,354,43,17,1,,,
381,381,Norte,AC,,12,,,,2020-04-30,18,881935.0,404,50,19,2,,,
382,382,Norte,AC,,12,,,,2020-05-01,18,881935.0,486,82,19,0,,,
383,383,Norte,AC,,12,,,,2020-05-02,18,881935.0,553,67,21,2,,,
384,384,Norte,AC,,12,,,,2020-05-03,19,881935.0,657,104,24,3,,,
385,385,Norte,AC,,12,,,,2020-05-04,19,881935.0,733,76,28,4,,,
386,386,Norte,AC,,12,,,,2020-05-05,19,881935.0,817,84,29,1,,,
387,387,Norte,AC,,12,,,,2020-05-06,19,881935.0,943,126,33,4,,,
388,388,Norte,AC,,12,,,,2020-05-07,19,881935.0,1014,71,36,3,,,
389,389,Norte,AC,,12,,,,2020-05-08,19,881935.0,1177,163,38,2,,,
390,390,Norte,AC,,12,,,,2020-05-09,19,881935.0,1335,158,39,1,,,
391,391,Norte,AC,,12,,,,2020-05-10,20,881935.0,1447,112,41,2,,,
392,392,Norte,AC,,12,,,,2020-05-11,20,881935.0,1460,13,45,4,,,
393,393,Norte,AC,,12,,,,2020-05-12,20,881935.0,1590,130,51,6,,,
394,394,Norte,AC,,12,,,,2020-05-13,20,881935.0,1694,104,52,1,,,
395,395,Norte,AC,,12,,,,2020-05-14,20,881935.0,1740,46,55,3,,,
396,396,Norte,AC,,12,,,,2020-05-15,20,881935.0,1785,45,57,2,,,
397,397,Norte,AC,,12,,,,2020-05-16,20,881935.0,1867,82,59,2,,,
398,398,Norte,AC,,12,,,,2020-05-17,21,881935.0,1997,130,60,1,,,
399,399,Norte,AC,,12,,,,2020-05-18,21,881935.0,2234,237,67,7,,,
400,400,Norte,AC,,12,,,,2020-05-19,21,881935.0,2482,248,72,5,,,
401,401,Norte,AC,,12,,,,2020-05-20,21,881935.0,2817,335,76,4,,,
402,402,Norte,AC,,12,,,,2020-05-21,21,881935.0,3103,286,78,2,,,
403,403,Norte,AC,,12,,,,2020-05-22,21,881935.0,3343,240,80,2,,,
404,404,Norte,AC,,12,,,,2020-05-23,21,881935.0,3867,524,87,7,,,
405,405,Norte,AC,,12,,,,2020-05-24,22,881935.0,4160,293,92,5,,,
406,406,Norte,AC,,12,,,,2020-05-25,22,881935.0,4501,341,97,5,,,
407,407,Norte,AC,,12,,,,2020-05-26,22,881935.0,4781,280,105,8,,,
408,408,Norte,AC,,12,,,,2020-05-27,22,881935.0,5251,470,113,8,,,
409,409,Norte,AC,,12,,,,2020-05-28,22,881935.0,5600,349,122,9,,,
410,410,Norte,AC,,12,,,,2020-05-29,22,881935.0,5841,241,135,13,,,
411,411,Norte,AC,,12,,,,2020-05-30,22,881935.0,6072,231,142,7,,,
412,412,Norte,AC,,12,,,,2020-05-31,23,881935.0,6219,147,148,6,,,
413,413,Norte,AC,,12,,,,2020-06-01,23,881935.0,6326,107,161,13,,,
414,414,Norte,AC,,12,,,,2020-06-02,23,881935.0,6465,139,165,4,,,
415,415,Norte,AC,,12,,,,2020-06-03,23,881935.0,6679,214,171,6,,,
416,416,Norte,AC,,12,,,,2020-06-04,23,881935.0,7021,342,181,10,,,
417,417,Norte,AC,,12,,,,2020-06-05,23,881935.0,7284,263,190,9,,,
418,418,Norte,AC,,12,,,,2020-06-06,23,881935.0,7525,241,201,11,,,
419,419,Norte,AC,,12,,,,2020-06-07,24,881935.0,7983,458,207,6,,,
420,420,Norte,AC,,12,,,,2020-06-08,24,881935.0,8128,145,211,4,,,
421,421,Norte,AC,,12,,,,2020-06-09,24,881935.0,8457,329,223,12,,,
422,422,Norte,AC,,12,,,,2020-06-10,24,881935.0,8746,289,237,14,,,
423,423,Norte,AC,,12,,,,2020-06-11,24,881935.0,9091,345,245,8,,,
424,424,Norte,AC,,12,,,,2020-06-12,24,881935.0,9295,204,254,9,,,
425,425,Norte,AC,,12,,,,2020-06-13,24,881935.0,9534,239,256,2,,,
426,426,Norte,AC,,12,,,,2020-06-14,25,881935.0,9642,108,259,3,,,
427,427,Norte,AC,,12,,,,2020-06-15,25,881935.0,9771,129,265,6,,,
428,428,Norte,AC,,12,,,,2020-06-16,25,881935.0,10003,232,271,6,,,
429,429,Norte,AC,,12,,,,2020-06-17,25,881935.0,10339,336,281,10,,,
430,430,Norte,AC,,12,,,,2020-06-18,25,881935.0,10664,325,287,6,,,
431,431,Norte,AC,,12,,,,2020-06-19,25,881935.0,10987,323,292,5,,,
432,432,Norte,AC,,12,,,,2020-06-20,25,881935.0,11263,276,297,5,,,
433,433,Norte,AC,,12,,,,2020-06-21,26,881935.0,11381,118,300,3,,,
434,434,Norte,AC,,12,,,,2020-06-22,26,881935.0,11539,158,305,5,,,
435,435,Norte,AC,,12,,,,2020-06-23,26,881935.0,11810,271,321,16,,,
436,436,Norte,AC,,12,,,,2020-06-24,26,881935.0,12022,212,326,5,,,
437,437,Norte,AC,,12,,,,2020-06-25,26,881935.0,12304,282,335,9,,,
438,438,Norte,AC,,12,,,,2020-06-26,26,881935.0,12644,340,343,8,,,
439,439,Norte,AC,,12,,,,2020-06-27,26,881935.0,12913,269,351,8,,,
440,440,Norte,AC,,12,,,,2020-06-28,27,881935.0,13058,145,353,2,,,
441,441,Norte,AC,,12,,,,2020-06-29,27,881935.0,13146,88,361,8,,,
442,442,Norte,AC,,12,,,,2020-06-30,27,881935.0,13253,107,365,4,,,
443,443,Norte,AC,,12,,,,2020-07-01,27,881935.0,13715,462,370,5,,,
444,444,Norte,AC,,12,,,,2020-07-02,27,881935.0,14048,333,378,8,,,
445,445,Norte,AC,,12,,,,2020-07-03,27,881935.0,14112,64,387,9,,,
446,446,Norte,AC,,12,,,,2020-07-04,27,881935.0,14487,375,391,4,,,
447,447,Norte,AC,,12,,,,2020-07-05,28,881935.0,14622,135,391,0,,,
448,448,Norte,AC,,12,,,,2020-07-06,28,881935.0,14688,66,394,3,,,
449,449,Norte,AC,,12,,,,2020-07-07,28,881935.0,14941,253,399,5,,,
450,450,Norte,AC,,12,,,,2020-07-08,28,881935.0,15167,226,404,5,,,
451,451,Norte,AC,,12,,,,2020-07-09,28,881935.0,15465,298,411,7,,,
452,452,Norte,AC,,12,,,,2020-07-10,28,881935.0,15768,303,417,6,,,
453,453,Norte,AC,,12,,,,2020-07-11,28,881935.0,16080,312,419,2,,,
454,454,Norte,AC,,12,,,,2020-07-12,29,881935.0,16190,110,426,7,,,
455,455,Norte,AC,,12,,,,2020-07-13,29,881935.0,16260,70,430,4,,,
456,456,Norte,AC,,12,,,,2020-07-14,29,881935.0,16479,219,436,6,,,
457,457,Norte,AC,,12,,,,2020-07-15,29,881935.0,16672,193,446,10,,,
458,458,Norte,AC,,12,,,,2020-07-16,29,881935.0,16865,193,447,1,,,
459,459,Norte,AC,,12,,,,2020-07-17,29,881935.0,16965,100,452,5,,,
460,460,Norte,AC,,12,,,,2020-07-18,29,881935.0,17202,237,457,5,,,
461,461,Norte,AC,,12,,,,2020-07-19,30,881935.0,17295,93,460,3,,,
462,462,Norte,AC,,12,,,,2020-07-20,30,881935.0,17462,167,465,5,,,
463,463,Norte,AC,,12,,,,2020-07-21,30,881935.0,17700,238,469,4,,,
464,464,Norte,AC,,12,,,,2020-07-22,30,881935.0,17979,279,470,1,,,
465,465,Norte,AC,,12,,,,2020-07-23,30,881935.0,18157,178,474,4,,,
466,466,Norte,AC,,12,,,,2020-07-24,30,881935.0,18393,236,480,6,,,
467,467,Norte,AC,,12,,,,2020-07-25,30,881935.0,18657,264,483,3,,,
468,468,Norte,AC,,12,,,,2020-07-26,31,881935.0,18745,88,486,3,,,
469,469,Norte,AC,,12,,,,2020-07-27,31,881935.0,18783,38,493,7,,,
470,470,Norte,AC,,12,,,,2020-07-28,31,881935.0,19132,349,500,7,,,
471,471,Norte,AC,,12,,,,2020-07-29,31,881935.0,19366,234,510,10,,,
472,472,Norte,AC,,12,,,,2020-07-30,31,881935.0,19573,207,521,11,,,
473,473,Norte,AC,,12,,,,2020-07-31,31,881935.0,19625,52,531,10,,,
474,474,Norte,AM,,13,,,,2020-02-25,9,4144597.0,0,0,0,0,,,
475,475,Norte,AM,,13,,,,2020-02-26,9,4144597.0,0,0,0,0,,,
476,476,Norte,AM,,13,,,,2020-02-27,9,4144597.0,0,0,0,0,,,
477,477,Norte,AM,,13,,,,2020-02-28,9,4144597.0,0,0,0,0,,,
478,478,Norte,AM,,13,,,,2020-02-29,9,4144597.0,0,0,0,0,,,
479,479,Norte,AM,,13,,,,2020-03-01,10,4144597.0,0,0,0,0,,,
